time,RegionName,value
2017-07-01,43214,282500.0
2017-07-01,80910,184400.0
2017-07-01,70663,130700.0
2017-07-01,78728,257100.0
2017-07-01,75287,319600.0
2017-07-01,58078,243500.0
2017-07-01,76108,152100.0
2017-08-01,99301,207500.0
2017-08-01,76051,332900.0
2017-08-01,78210,102900.0
2017-08-01,76039,215600.0
2017-08-01,75028,322100.0
2017-08-01,15217,304700.0
2017-08-01,75035,353100.0
2017-08-01,2453,571600.0
2017-08-01,78602,189600.0
2017-08-01,76116,174500.0
2017-08-01,76021,250100.0
2017-08-01,75019,401400.0
2017-08-01,76040,203100.0
2017-08-01,43221,327400.0
2017-08-01,77840,200700.0
2017-08-01,78748,268700.0
2017-08-01,78626,224200.0
2017-08-01,37129,211100.0
2017-08-01,43214,283600.0
2017-08-01,80910,186500.0
2017-08-01,70663,136800.0
2017-08-01,78728,257800.0
2017-08-01,75287,322300.0
2017-08-01,58078,244200.0
2017-08-01,76108,153800.0
2017-09-01,99301,210100.0
2017-09-01,76051,334000.0
2017-09-01,78210,105600.0
2017-09-01,76039,215900.0
2017-09-01,75028,325500.0
2017-09-01,15217,305600.0
2017-09-01,75035,356100.0
2017-09-01,2453,577600.0
2017-09-01,78602,193100.0
2017-09-01,76116,176000.0
2017-09-01,76021,251200.0
2017-09-01,75019,404800.0
2017-09-01,76040,204900.0
2017-09-01,43221,329600.0
2017-09-01,77840,199700.0
2017-09-01,78748,270100.0
2017-09-01,78626,225400.0
2017-09-01,37129,214100.0
2017-09-01,43214,285600.0
2017-09-01,80910,188700.0
2017-09-01,70663,142400.0
2017-09-01,78728,258400.0
2017-09-01,75287,325000.0
2017-09-01,58078,244600.0
2017-09-01,76108,154600.0
2017-10-01,99301,212600.0
2017-10-01,76051,335400.0
2017-10-01,78210,107800.0
2017-10-01,76039,216700.0
2017-10-01,75028,328500.0
2017-10-01,15217,305900.0
2017-10-01,75035,358700.0
2017-10-01,2453,584400.0
2017-10-01,78602,194100.0
2017-10-01,76116,178000.0
2017-10-01,76021,252300.0
2017-10-01,75019,407400.0
2017-10-01,76040,207100.0
2017-10-01,43221,331800.0
2017-10-01,77840,199100.0
2017-10-01,78748,272600.0
2017-10-01,78626,227000.0
2017-10-01,37129,216500.0
2017-10-01,43214,288300.0
2017-10-01,80910,190800.0
2017-10-01,70663,145200.0
2017-10-01,78728,259300.0
2017-10-01,75287,325900.0
2017-10-01,58078,244200.0
2017-10-01,76108,155200.0
2017-11-01,99301,214200.0
2017-11-01,76051,335900.0
2017-11-01,78210,108800.0
2017-11-01,76039,218900.0
2017-11-01,75028,331100.0
2017-11-01,15217,304100.0
2017-11-01,75035,360300.0
2017-11-01,2453,590300.0
2017-11-01,78602,192600.0
2017-11-01,76116,180000.0
2017-11-01,76021,252900.0
2017-11-01,75019,408500.0
2017-11-01,76040,209400.0
2017-11-01,43221,334200.0
2017-11-01,77840,198900.0
2017-11-01,78748,274900.0
2017-11-01,78626,229500.0
2017-11-01,37129,219700.0
2017-11-01,43214,291300.0
2017-11-01,80910,193000.0
2017-11-01,70663,147300.0
2017-11-01,78728,260300.0
2017-11-01,75287,326200.0
2017-11-01,58078,243300.0
2017-11-01,76108,156400.0
2017-12-01,99301,216000.0
2017-12-01,76051,334900.0
2017-12-01,78210,110000.0
2017-12-01,76039,222600.0
2017-12-01,75028,331900.0
2017-12-01,15217,303400.0
2017-12-01,75035,362000.0
2017-12-01,2453,596100.0
2017-12-01,78602,191700.0
2017-12-01,76116,181900.0
2017-12-01,76021,253600.0
2017-12-01,75019,409400.0
2017-12-01,76040,211700.0
2017-12-01,43221,336000.0
2017-12-01,77840,199400.0
2017-12-01,78748,276700.0
2017-12-01,78626,232000.0
2017-12-01,37129,223100.0
2017-12-01,43214,293200.0
2017-12-01,80910,195600.0
2017-12-01,70663,149100.0
2017-12-01,78728,260600.0
2017-12-01,75287,326700.0
2017-12-01,58078,243200.0
2017-12-01,76108,158300.0
2018-01-01,99301,217600.0
2018-01-01,76051,333900.0
2018-01-01,78210,111900.0
2018-01-01,76039,226100.0
2018-01-01,75028,332000.0
2018-01-01,15217,304900.0
2018-01-01,75035,364700.0
2018-01-01,2453,602800.0
2018-01-01,78602,191400.0
2018-01-01,76116,183300.0
2018-01-01,76021,254500.0
2018-01-01,75019,411200.0
2018-01-01,76040,213400.0
2018-01-01,43221,337500.0
2018-01-01,77840,199900.0
2018-01-01,78748,277800.0
2018-01-01,78626,233700.0
2018-01-01,37129,225800.0
2018-01-01,43214,294500.0
2018-01-01,80910,198200.0
2018-01-01,70663,150300.0
2018-01-01,78728,260700.0
2018-01-01,75287,328000.0
2018-01-01,58078,243900.0
2018-01-01,76108,160100.0
2018-02-01,99301,218300.0
2018-02-01,76051,336500.0
2018-02-01,78210,114500.0
2018-02-01,76039,228400.0
2018-02-01,75028,333700.0
2018-02-01,15217,307800.0
2018-02-01,75035,366300.0
2018-02-01,2453,608600.0
2018-02-01,78602,192000.0
2018-02-01,76116,185000.0
2018-02-01,76021,255900.0
2018-02-01,75019,411600.0
2018-02-01,76040,215200.0
2018-02-01,43221,338800.0
2018-02-01,77840,201500.0
2018-02-01,78748,279000.0
2018-02-01,78626,234700.0
2018-02-01,37129,227900.0
2018-02-01,43214,296100.0
2018-02-01,80910,200900.0
2018-02-01,70663,151800.0
2018-02-01,78728,262300.0
2018-02-01,75287,330800.0
2018-02-01,58078,244500.0
2018-02-01,76108,161900.0
2018-03-01,99301,218100.0
2018-03-01,76051,341400.0
2018-03-01,78210,117200.0
2018-03-01,76039,229800.0
2018-03-01,75028,337300.0
2018-03-01,15217,311700.0
2018-03-01,75035,366600.0
2018-03-01,2453,610600.0
2018-03-01,78602,194700.0
2018-03-01,76116,186600.0
2018-03-01,76021,257300.0
2018-03-01,75019,411200.0
2018-03-01,76040,216700.0
2018-03-01,43221,340100.0
2018-03-01,77840,204800.0
2018-03-01,78748,280800.0
2018-03-01,78626,235300.0
2018-03-01,37129,230900.0
2018-03-01,43214,297900.0
2018-03-01,80910,203800.0
2018-03-01,70663,152700.0
2018-03-01,78728,265000.0
2018-03-01,75287,333900.0
2018-03-01,58078,244200.0
2018-03-01,76108,163400.0
2018-04-01,99301,217600.0
2018-04-01,76051,344400.0
2018-04-01,78210,119400.0
2018-04-01,76039,231000.0
2018-04-01,75028,339600.0
2018-04-01,15217,314000.0
2018-04-01,75035,366400.0
2018-04-01,2453,609800.0
2018-04-01,78602,197500.0
2018-04-01,76116,187800.0
2018-04-01,76021,258500.0
2018-04-01,75019,411100.0
2018-04-01,76040,217900.0
2018-04-01,43221,340800.0
2018-04-01,77840,207700.0
2018-04-01,78748,282000.0
2018-04-01,78626,235800.0
2018-04-01,37129,233600.0
2018-04-01,43214,299300.0
2018-04-01,80910,205600.0
2018-04-01,70663,153100.0
2018-04-01,78728,266500.0
2018-04-01,75287,335100.0
2018-04-01,58078,243800.0
2018-04-01,76108,164300.0
